Time,CO2 (ppm),CH4 (ppb),N2O (ppb),CFC_11 (ppb),CFC_12 (ppb)
2052.026689,504.6708902,2153.684017,367.2571698,0.16639966,0.357789613
2052.06839,504.810787,2153.990741,367.3074682,0.166326911,0.357559831
2052.110092,504.9507423,2154.297436,367.3577806,0.166254162,0.357329978
2052.151793,505.0907561,2154.604102,367.4081071,0.166181413,0.357100057
2052.193495,505.2308285,2154.910739,367.4584476,0.166108664,0.356870066
2052.235196,505.3709594,2155.217347,367.5088021,0.166035916,0.356640006
2052.276897,505.511149,2155.523925,367.5591707,0.165963167,0.356409877
2052.318599,505.6513971,2155.830475,367.6095533,0.165890418,0.35617968
2052.3603,505.7917039,2156.136996,367.65995,0.165817669,0.355949414
2052.402002,505.9320694,2156.443488,367.7103607,0.16574492,0.35571908
2052.443703,506.0724936,2156.749951,367.7607855,0.165672171,0.355488678
2052.485405,506.2129764,2157.056386,367.8112243,0.165599422,0.355258208
2052.527106,506.353518,2157.362791,367.8616772,0.165526673,0.355027671
2052.568807,506.4941183,2157.669168,367.9121441,0.165453924,0.354797067
2052.610509,506.6347774,2157.975515,367.9626251,0.165381176,0.354566396
2052.65221,506.7754953,2158.281835,368.0131202,0.165308427,0.354335658
2052.693912,506.916272,2158.588125,368.0636293,0.165235678,0.354104853
2052.735613,507.0571075,2158.894387,368.1141525,0.165162929,0.353873982
2052.777314,507.1980019,2159.20062,368.1646897,0.16509018,0.353643044
2052.819016,507.3389552,2159.506824,368.215241,0.165017431,0.353412041
2052.860717,507.4799673,2159.813,368.2658064,0.164944682,0.353180972
2052.902419,507.6210384,2160.119147,368.3163858,0.164871933,0.352949837
2052.94412,507.7621683,2160.425265,368.3669793,0.164799184,0.352718637
2052.985822,507.9033573,2160.731355,368.4175869,0.164726436,0.352487372
2053.027523,508.0446052,2161.037417,368.4682086,0.164653687,0.352256043
2053.069224,508.1859122,2161.34345,368.5188443,0.164580938,0.352024648
2053.110926,508.3272781,2161.649454,368.5694941,0.164508189,0.351793189
2053.152627,508.4687031,2161.95543,368.620158,0.16443544,0.351561666
2053.194329,508.6101872,2162.261377,368.670836,0.164362691,0.351330079
2053.23603,508.7517303,2162.567297,368.7215281,0.164289942,0.351098429
2053.277731,508.8933326,2162.873187,368.7722342,0.164217193,0.350866714
2053.319433,509.034994,2163.17905,368.8229544,0.164144444,0.350634937
2053.361134,509.1767145,2163.484884,368.8736887,0.164071696,0.350403096
2053.402836,509.3184942,2163.790689,368.9244371,0.163998947,0.350171193
2053.444537,509.4603331,2164.096467,368.9751996,0.163926198,0.349939226
2053.486239,509.6022312,2164.402216,369.0259762,0.163853449,0.349707198
2053.52794,509.7441885,2164.707937,369.0767669,0.1637807,0.349475107
2053.569641,509.8862052,2165.01363,369.1275717,0.163707951,0.349242955
2053.611343,510.028281,2165.319294,369.1783905,0.163635202,0.34901074
2053.653044,510.1704162,2165.624931,369.2292235,0.163562453,0.348778464
2053.694746,510.3126107,2165.930539,369.2800706,0.163489704,0.348546127
2053.736447,510.4548646,2166.236119,369.3309318,0.163416956,0.348313729
2053.778148,510.5971778,2166.541671,369.3818071,0.163344207,0.34808127
2053.81985,510.7395504,2166.847195,369.4326965,0.163271458,0.34784875
2053.861551,510.8819824,2167.152691,369.4836,0.163198709,0.34761617
2053.903253,511.0244738,2167.458159,369.5345176,0.16312596,0.347383529
2053.944954,511.1670247,2167.763599,369.5854493,0.163053211,0.347150829
2053.986656,511.309635,2168.069011,369.6363951,0.162980462,0.346918069
2054.028357,511.4523049,2168.374395,369.6873551,0.162907713,0.34668525
2054.070058,511.5950342,2168.679751,369.7383291,0.162834964,0.346452371
2054.11176,511.7378231,2168.985079,369.7893173,0.162762216,0.346219433
2054.153461,511.8806716,2169.290379,369.8403196,0.162689467,0.345986436
2054.195163,512.0235796,2169.595652,369.8913361,0.162616718,0.345753381
2054.236864,512.1665472,2169.900896,369.9423666,0.162543969,0.345520268
2054.278565,512.3095745,2170.206113,369.9934113,0.16247122,0.345287096
2054.320267,512.4526614,2170.511302,370.0444701,0.162398471,0.345053866
2054.361968,512.595808,2170.816464,370.095543,0.162325722,0.344820579
2054.40367,512.7390142,2171.121597,370.1466301,0.162252973,0.344587234
2054.445371,512.8822802,2171.426703,370.1977313,0.162180224,0.344353832
2054.487073,513.0256059,2171.731781,370.2488466,0.162107475,0.344120373
2054.528774,513.1689913,2172.036832,370.2999761,0.162034727,0.343886857
2054.570475,513.3124366,2172.341854,370.3511197,0.161961978,0.343653285
2054.612177,513.4559416,2172.64685,370.4022775,0.161889229,0.343419656
2054.653878,513.5995064,2172.951817,370.4534494,0.16181648,0.343185972
2054.69558,513.7431311,2173.256757,370.5046354,0.161743731,0.342952231
2054.737281,513.8868156,2173.56167,370.5558356,0.161670982,0.342718435
2054.778982,514.0305601,2173.866555,370.6070499,0.161598233,0.342484583
2054.820684,514.1743644,2174.171412,370.6582784,0.161525484,0.342250676
2054.862385,514.3182287,2174.476243,370.709521,0.161452735,0.342016714
2054.904087,514.4621529,2174.781045,370.7607778,0.161379987,0.341782698
2054.945788,514.606137,2175.08582,370.8120487,0.161307238,0.341548627
2054.98749,514.7501812,2175.390568,370.8633338,0.161234489,0.341314501
2055.029191,514.8942854,2175.695289,370.9146331,0.16116174,0.341080322
2055.070892,515.0384496,2175.999982,370.9659465,0.161088991,0.340846089
2055.112594,515.1826739,2176.304647,371.017274,0.161016242,0.340611802
2055.154295,515.3269583,2176.609286,371.0686158,0.160943493,0.340377462
2055.195997,515.4713027,2176.913897,371.1199717,0.160870744,0.340143069
2055.237698,515.6157073,2177.218481,371.1713417,0.160797995,0.339908623
2055.279399,515.760172,2177.523037,371.222726,0.160725247,0.339674124
2055.321101,515.9046969,2177.827567,371.2741244,0.160652498,0.339439572
2055.362802,516.049282,2178.132069,371.3255369,0.160579749,0.339204969
2055.404504,516.1939273,2178.436544,371.3769637,0.160507,0.338970314
2055.446205,516.3386329,2178.740992,371.4284046,0.160434251,0.338735606
2055.487907,516.4833986,2179.045413,371.4798597,0.160361502,0.338500848
2055.529608,516.6282247,2179.349806,371.531329,0.160288753,0.338266038
2055.571309,516.7731111,2179.654173,371.5828124,0.160216004,0.338031177
2055.613011,516.9180578,2179.958513,371.6343101,0.160143255,0.337796265
2055.654712,517.0630648,2180.262825,371.6858219,0.160070507,0.337561302
2055.696414,517.2081322,2180.567111,371.7373479,0.159997758,0.33732629
2055.738115,517.35326,2180.871369,371.7888881,0.159925009,0.337091227
2055.779817,517.4984482,2181.175601,371.8404425,0.15985226,0.336856114
2055.821518,517.6436968,2181.479805,371.8920111,0.159779511,0.336620951
2055.863219,517.7890059,2181.783983,371.9435939,0.159706762,0.336385739
2055.904921,517.9343755,2182.088134,371.9951909,0.159634013,0.336150478
2055.946622,518.0798055,2182.392258,372.046802,0.159561264,0.335915168
2055.988324,518.2252961,2182.696355,372.0984274,0.159488515,0.335679809
2056.030025,518.3708472,2183.000425,372.150067,0.159415767,0.335444402
2056.071726,518.5164589,2183.304469,372.2017207,0.159343018,0.335208947
2056.113428,518.6621312,2183.608486,372.2533887,0.159270269,0.334973443
2056.155129,518.8078641,2183.912476,372.3050709,0.15919752,0.334737892
2056.196831,518.9536576,2184.216439,372.3567673,0.159124771,0.334502293
2056.238532,519.0995118,2184.520375,372.4084779,0.159052022,0.334266646
2056.280234,519.2454266,2184.824285,372.4602027,0.158979273,0.334030953
2056.321935,519.3914022,2185.128168,372.5119417,0.158906524,0.333795212
2056.363636,519.5374384,2185.432025,372.563695,0.158833775,0.333559425
2056.405338,519.6835354,2185.735855,372.6154624,0.158761027,0.333323592
2056.447039,519.8296932,2186.039658,372.6672441,0.158688278,0.333087713
2056.488741,519.9759118,2186.343435,372.71904,0.158615529,0.332851787
2056.530442,520.1221911,2186.647185,372.7708502,0.15854278,0.332615816
2056.572143,520.2685313,2186.950909,372.8226745,0.158470031,0.332379799
2056.613845,520.4149324,2187.254606,372.8745131,0.158397282,0.332143737
2056.655546,520.5613943,2187.558277,372.9263659,0.158324533,0.331907631
2056.697248,520.7079172,2187.861921,372.9782329,0.158251784,0.331671479
2056.738949,520.8545009,2188.165538,373.0301142,0.158179035,0.331435283
2056.780651,521.0011456,2188.46913,373.0820097,0.158106287,0.331199042
2056.822352,521.1478513,2188.772695,373.1339194,0.158033538,0.330962758
2056.864053,521.2946179,2189.076233,373.1858434,0.157960789,0.330726429
2056.905755,521.4414456,2189.379746,373.2377816,0.15788804,0.330490057
2056.947456,521.5883343,2189.683231,373.2897341,0.157815291,0.330253642
2056.989158,521.735284,2189.986691,373.3417008,0.157742542,0.330017184
2057.030859,521.8822949,2190.290124,373.3936817,0.157669793,0.329780682
2057.07256,522.0293668,2190.593531,373.4456769,0.157597044,0.329544138
2057.114262,522.1764999,2190.896912,373.4976864,0.157524295,0.329307552
2057.155963,522.3236941,2191.200267,373.5497101,0.157451547,0.329070924
2057.197665,522.4709494,2191.503595,373.601748,0.157378798,0.328834253
2057.239366,522.618266,2191.806897,373.6538002,0.157306049,0.328597541
2057.281068,522.7656438,2192.110174,373.7058667,0.1572333,0.328360787
2057.322769,522.9130828,2192.413423,373.7579474,0.157160551,0.328123992
2057.36447,523.0605831,2192.716647,373.8100424,0.157087802,0.327887157
2057.406172,523.2081446,2193.019845,373.8621516,0.157015053,0.32765028
2057.447873,523.3557675,2193.323017,373.9142751,0.156942304,0.327413363
2057.489575,523.5034516,2193.626162,373.9664129,0.156869555,0.327176405
2057.531276,523.6511972,2193.929282,374.0185649,0.156796807,0.326939408
2057.572977,523.7990041,2194.232376,374.0707312,0.156724058,0.326702371
2057.614679,523.9468724,2194.535443,374.1229118,0.156651309,0.326465294
2057.65638,524.0948021,2194.838485,374.1751066,0.15657856,0.326228178
2057.698082,524.2427932,2195.141501,374.2273158,0.156505811,0.325991022
2057.739783,524.3908458,2195.444491,374.2795392,0.156433062,0.325753828
2057.781485,524.5389599,2195.747455,374.3317769,0.156360313,0.325516595
2057.823186,524.6871355,2196.050393,374.3840288,0.156287564,0.325279324
2057.864887,524.8353727,2196.353305,374.4362951,0.156214815,0.325042015
2057.906589,524.9836714,2196.656191,374.4885756,0.156142067,0.324804668
2057.94829,525.1320316,2196.959052,374.5408704,0.156069318,0.324567283
2057.989992,525.2804535,2197.261887,374.5931795,0.155996569,0.32432986
2058.031693,525.428937,2197.564696,374.6455029,0.15592382,0.324092401
2058.073394,525.5774821,2197.867479,374.6978406,0.155851071,0.323854904
2058.115096,525.7260889,2198.170237,374.7501926,0.155778322,0.323617371
2058.156797,525.8747574,2198.472969,374.8025589,0.155705573,0.323379802
2058.198499,526.0234876,2198.775675,374.8549394,0.155632824,0.323142196
2058.2402,526.1722795,2199.078356,374.9073343,0.155560075,0.322904554
2058.281902,526.3211332,2199.381011,374.9597435,0.155487327,0.322666876
2058.323603,526.4700487,2199.68364,375.012167,0.155414578,0.322429163
2058.365304,526.619026,2199.986244,375.0646048,0.155341829,0.322191415
2058.407006,526.7680651,2200.288822,375.1170569,0.15526908,0.321953631
2058.448707,526.917166,2200.591375,375.1695233,0.155196331,0.321715813
2058.490409,527.0663288,2200.893902,375.222004,0.155123582,0.32147796
2058.53211,527.2155536,2201.196404,375.274499,0.155050833,0.321240073
2058.573812,527.3648402,2201.49888,375.3270084,0.154978084,0.321002151
2058.615513,527.5141888,2201.801331,375.3795321,0.154905335,0.320764196
2058.657214,527.6635993,2202.103756,375.43207,0.154832587,0.320526208
2058.698916,527.8130718,2202.406156,375.4846224,0.154759838,0.320288185
2058.740617,527.9626064,2202.70853,375.537189,0.154687089,0.32005013
2058.782319,528.112203,2203.010879,375.5897699,0.15461434,0.319812042
2058.82402,528.2618616,2203.313203,375.6423652,0.154541591,0.319573921
2058.865721,528.4115823,2203.615502,375.6949748,0.154468842,0.319335768
2058.907423,528.5613651,2203.917775,375.7475988,0.154396093,0.319097583
2058.949124,528.71121,2204.220023,375.8002371,0.154323344,0.318859366
2058.990826,528.8611171,2204.522245,375.8528897,0.154250595,0.318621117
2059.032527,529.0110864,2204.824442,375.9055566,0.154177847,0.318382836
2059.074229,529.1611178,2205.126615,375.9582379,0.154105098,0.318144525
2059.11593,529.3112115,2205.428761,376.0109335,0.154032349,0.317906182
2059.157631,529.4613674,2205.730883,376.0636435,0.1539596,0.317667809
2059.199333,529.6115856,2206.03298,376.1163678,0.153886851,0.317429405
2059.241034,529.761866,2206.335051,376.1691065,0.153814102,0.317190972
2059.282736,529.9122088,2206.637097,376.2218595,0.153741353,0.316952508
2059.324437,530.0626139,2206.939119,376.2746268,0.153668604,0.316714014
2059.366138,530.2130813,2207.241115,376.3274085,0.153595855,0.316475491
2059.40784,530.3636112,2207.543086,376.3802046,0.153523107,0.316236938
2059.449541,530.5142034,2207.845032,376.433015,0.153450358,0.315998357
2059.491243,530.6648581,2208.146953,376.4858398,0.153377609,0.315759747
2059.532944,530.8155752,2208.448849,376.538679,0.15330486,0.315521108
2059.574646,530.9663548,2208.75072,376.5915325,0.153232111,0.315282441
2059.616347,531.1171969,2209.052566,376.6444003,0.153159362,0.315043745
2059.658048,531.2681015,2209.354387,376.6972826,0.153086613,0.314805022
2059.69975,531.4190686,2209.656183,376.7501792,0.153013864,0.314566272
2059.741451,531.5700983,2209.957954,376.8030901,0.152941115,0.314327494
2059.783153,531.7211906,2210.259701,376.8560155,0.152868367,0.314088689
2059.824854,531.8723455,2210.561423,376.9089552,0.152795618,0.313849857
2059.866555,532.0235631,2210.863119,376.9619093,0.152722869,0.313610999
2059.908257,532.1748433,2211.164791,377.0148778,0.15265012,0.313372114
2059.949958,532.3261861,2211.466439,377.0678606,0.152577371,0.313133203
2059.99166,532.4775917,2211.768061,377.1208579,0.152504622,0.312894266
2060.033361,532.6290601,2212.069659,377.1738695,0.152431873,0.312655304
2060.075063,532.7805911,2212.371232,377.2268955,0.152359124,0.312416316
2060.116764,532.932185,2212.67278,377.2799359,0.152286375,0.312177303
2060.158465,533.0838416,2212.974303,377.3329907,0.152213627,0.311938265
2060.200167,533.2355611,2213.275802,377.3860598,0.152140878,0.311699203
2060.241868,533.3873434,2213.577276,377.4391434,0.152068129,0.311460116
2060.28357,533.5391886,2213.878726,377.4922414,0.15199538,0.311221005
2060.325271,533.6910966,2214.180151,377.5453537,0.151922631,0.31098187
2060.366972,533.8430676,2214.481551,377.5984805,0.151849882,0.310742711
2060.408674,533.9951016,2214.782927,377.6516217,0.151777133,0.310503529
2060.450375,534.1471985,2215.084279,377.7047772,0.151704384,0.310264323
2060.492077,534.2993583,2215.385605,377.7579472,0.151631635,0.310025095
2060.533778,534.4515812,2215.686908,377.8111316,0.151558887,0.309785844
2060.57548,534.6038671,2215.988186,377.8643304,0.151486138,0.309546571
2060.617181,534.7562161,2216.289439,377.9175436,0.151413389,0.309307275
2060.658882,534.9086282,2216.590668,377.9707712,0.15134064,0.309067957
2060.700584,535.0611033,2216.891872,378.0240132,0.151267891,0.308828618
2060.742285,535.2136416,2217.193052,378.0772697,0.151195142,0.308589257
2060.783987,535.3662431,2217.494208,378.1305406,0.151122393,0.308349875
2060.825688,535.5189077,2217.795339,378.1838259,0.151049644,0.308110471
2060.867389,535.6716355,2218.096446,378.2371256,0.150976895,0.307871047
2060.909091,535.8244266,2218.397529,378.2904397,0.150904147,0.307631603
2060.950792,535.9772808,2218.698587,378.3437683,0.150831398,0.307392138
2060.992494,536.1301984,2218.999622,378.3971113,0.150758649,0.307152653
2061.034195,536.2831792,2219.300631,378.4504687,0.1506859,0.306913149
2061.075897,536.4362234,2219.601617,378.5038406,0.150613151,0.306673625
2061.117598,536.5893309,2219.902578,378.5572269,0.150540402,0.306434082
2061.159299,536.7425018,2220.203516,378.6106277,0.150467653,0.306194519
2061.201001,536.895736,2220.504429,378.6640428,0.150394904,0.305954938
2061.242702,537.0490337,2220.805317,378.7174725,0.150322155,0.305715338
2061.284404,537.2023948,2221.106182,378.7709165,0.150249406,0.30547572
2061.326105,537.3558194,2221.407023,378.824375,0.150176658,0.305236084
2061.367807,537.5093074,2221.707839,378.877848,0.150103909,0.30499643
2061.409508,537.662859,2222.008631,378.9313354,0.15003116,0.304756758
2061.451209,537.8164741,2222.3094,378.9848373,0.149958411,0.30451707
2061.492911,537.9701527,2222.610144,379.0383536,0.149885662,0.304277364
2061.534612,538.1238949,2222.910864,379.0918844,0.149812913,0.304037641
2061.576314,538.2777008,2223.211561,379.1454296,0.149740164,0.303797901
2061.618015,538.4315702,2223.512233,379.1989893,0.149667415,0.303558146
2061.659716,538.5855033,2223.812881,379.2525635,0.149594666,0.303318374
2061.701418,538.7395001,2224.113505,379.3061521,0.149521918,0.303078586
2061.743119,538.8935605,2224.414106,379.3597552,0.149449169,0.302838783
2061.784821,539.0476847,2224.714682,379.4133728,0.14937642,0.302598964
2061.826522,539.2018727,2225.015235,379.4670048,0.149303671,0.30235913
2061.868224,539.3561244,2225.315764,379.5206513,0.149230922,0.302119282
2061.909925,539.5104399,2225.616269,379.5743123,0.149158173,0.301879418
2061.951626,539.6648192,2225.91675,379.6279878,0.149085424,0.301639541
2061.993328,539.8192623,2226.217207,379.6816777,0.149012675,0.301399649
2062.035029,539.9737694,2226.517641,379.7353821,0.148939926,0.301159743
2062.076731,540.1283403,2226.81805,379.789101,0.148867178,0.300919824
2062.118432,540.2829751,2227.118436,379.8428344,0.148794429,0.300679891
2062.160133,540.4376739,2227.418799,379.8965823,0.14872168,0.300439945
2062.201835,540.5924366,2227.719137,379.9503446,0.148648931,0.300199986
2062.243536,540.7472633,2228.019452,380.0041215,0.148576182,0.299960015
2062.285238,540.902154,2228.319743,380.0579128,0.148503433,0.299720031
2062.326939,541.0571088,2228.620011,380.1117187,0.148430684,0.299480035
2062.368641,541.2121276,2228.920255,380.165539,0.148357935,0.299240027
2062.410342,541.3672105,2229.220475,380.2193739,0.148285186,0.299000007
2062.452043,541.5223575,2229.520672,380.2732232,0.148212438,0.298759976
2062.493745,541.6775686,2229.820845,380.3270871,0.148139689,0.298519934
2062.535446,541.8328439,2230.120995,380.3809654,0.14806694,0.298279881
2062.577148,541.9881834,2230.421121,380.4348583,0.147994191,0.298039817
2062.618849,542.143587,2230.721223,380.4887657,0.147921442,0.297799743
2062.66055,542.2990549,2231.021302,380.5426875,0.147848693,0.297559658
2062.702252,542.4545871,2231.321358,380.5966239,0.147775944,0.297319563
2062.743953,542.6101835,2231.62139,380.6505749,0.147703195,0.297079459
2062.785655,542.7658442,2231.921398,380.7045403,0.147630446,0.296839346
2062.827356,542.9215692,2232.221384,380.7585202,0.147557698,0.296599223
2062.869058,543.0773586,2232.521346,380.8125147,0.147484949,0.296359091
2062.910759,543.2332124,2232.821284,380.8665237,0.1474122,0.29611895
2062.95246,543.3891306,2233.121199,380.9205473,0.147339451,0.295878801
2062.994162,543.5451131,2233.421091,380.9745853,0.147266702,0.295638644
2063.035863,543.7011602,2233.720959,381.0286379,0.147193953,0.295398479
2063.077565,543.8572716,2234.020804,381.082705,0.147121204,0.295158306
2063.119266,544.0134476,2234.320626,381.1367867,0.147048455,0.294918126
2063.160967,544.1696881,2234.620425,381.1908829,0.146975706,0.294677938
2063.202669,544.3259932,2234.9202,381.2449936,0.146902958,0.294437743
2063.24437,544.4823628,2235.219952,381.2991189,0.146830209,0.294197542
2063.286072,544.638797,2235.519681,381.3532587,0.14675746,0.293957334
2063.327773,544.7952958,2235.819387,381.4074131,0.146684711,0.29371712
2063.369475,544.9518593,2236.119069,381.461582,0.146611962,0.2934769
2063.411176,545.1084874,2236.418729,381.5157655,0.146539213,0.293236674
2063.452877,545.2651802,2236.718365,381.5699635,0.146466464,0.292996443
2063.494579,545.4219377,2237.017978,381.6241761,0.146393715,0.292756206
2063.53628,545.57876,2237.317568,381.6784032,0.146320966,0.292515964
2063.577982,545.735647,2237.617135,381.7326449,0.146248218,0.292275718
2063.619683,545.8925988,2237.916679,381.7869011,0.146175469,0.292035467
2063.661384,546.0496155,2238.2162,381.8411719,0.14610272,0.291795212
2063.703086,546.2066969,2238.515697,381.8954573,0.146029971,0.291554952
2063.744787,546.3638432,2238.815172,381.9497572,0.145957222,0.291314689
2063.786489,546.5210544,2239.114624,382.0040718,0.145884473,0.291074423
2063.82819,546.6783305,2239.414053,382.0584008,0.145811724,0.290834153
2063.869892,546.8356716,2239.713459,382.1127445,0.145738975,0.29059388
2063.911593,546.9930776,2240.012842,382.1671027,0.145666226,0.290353605
2063.953294,547.1505486,2240.312202,382.2214755,0.145593478,0.290113327
2063.994996,547.3080846,2240.611539,382.2758629,0.145520729,0.289873046
2064.036697,547.4656856,2240.910853,382.3302649,0.14544798,0.289632764
2064.078399,547.6233517,2241.210145,382.3846815,0.145375231,0.289392479
2064.1201,547.7810828,2241.509413,382.4391126,0.145302482,0.289152193
2064.161802,547.9388791,2241.808659,382.4935583,0.145229733,0.288911906
2064.203503,548.0967405,2242.107882,382.5480187,0.145156984,0.288671618
2064.245204,548.254667,2242.407082,382.6024936,0.145084235,0.288431329
2064.286906,548.4126588,2242.70626,382.6569831,0.145011486,0.28819104
2064.328607,548.5707157,2243.005414,382.7114872,0.144938738,0.28795075
2064.370309,548.7288379,2243.304546,382.7660059,0.144865989,0.28771046
2064.41201,548.8870253,2243.603656,382.8205392,0.14479324,0.28747017
2064.453711,549.045278,2243.902742,382.8750871,0.144720491,0.287229881
2064.495413,549.203596,2244.201806,382.9296496,0.144647742,0.286989592
2064.537114,549.3619793,2244.500847,382.9842268,0.144574993,0.286749304
2064.578816,549.520428,2244.799866,383.0388185,0.144502244,0.286509018
2064.620517,549.6789421,2245.098862,383.0934249,0.144429495,0.286268733
2064.662219,549.8375216,2245.397835,383.1480458,0.144356746,0.286028449
2064.70392,549.9961664,2245.696786,383.2026814,0.144283998,0.285788168
2064.745621,550.1548768,2245.995714,383.2573316,0.144211249,0.285547889
2064.787323,550.3136526,2246.29462,383.3119964,0.1441385,0.285307612
2064.829024,550.4724939,2246.593503,383.3666758,0.144065751,0.285067337
2064.870726,550.6314008,2246.892364,383.4213699,0.143993002,0.284827066
2064.912427,550.7903732,2247.191202,383.4760786,0.143920253,0.284586798
2064.954128,550.9494112,2247.490018,383.5308019,0.143847504,0.284346533
2064.99583,551.1085147,2247.788811,383.5855399,0.143774755,0.284106272
2065.037531,551.267684,2248.087582,383.6402925,0.143702006,0.283866015
2065.079233,551.4269188,2248.38633,383.6950597,0.143629258,0.283625762
2065.120934,551.5862194,2248.685056,383.7498416,0.143556509,0.283385513
2065.162636,551.7455856,2248.98376,383.8046381,0.14348376,0.283145269
2065.204337,551.9050176,2249.282441,383.8594492,0.143411011,0.28290503
2065.246038,552.0645153,2249.5811,383.914275,0.143338262,0.282664796
2065.28774,552.2240788,2249.879737,383.9691154,0.143265513,0.282424567
2065.329441,552.383708,2250.178351,384.0239705,0.143192764,0.282184344
2065.371143,552.5434032,2250.476943,384.0788403,0.143120015,0.281944127
2065.412844,552.7031641,2250.775513,384.1337247,0.143047266,0.281703916
2065.454545,552.862991,2251.07406,384.1886237,0.142974518,0.281463711
2065.496247,553.0228837,2251.372586,384.2435374,0.142901769,0.281223513
2065.537948,553.1828424,2251.671089,384.2984658,0.14282902,0.280983322
2065.57965,553.342867,2251.969569,384.3534088,0.142756271,0.280743138
2065.621351,553.5029576,2252.268028,384.4083665,0.142683522,0.280502961
2065.663053,553.6631142,2252.566465,384.4633388,0.142610773,0.280262792
2065.704754,553.8233369,2252.864879,384.5183259,0.142538024,0.280022631
2065.746455,553.9836256,2253.163271,384.5733276,0.142465275,0.279782478
2065.788157,554.1439803,2253.461641,384.6283439,0.142392526,0.279542333
2065.829858,554.3044012,2253.759989,384.683375,0.142319778,0.279302197
2065.87156,554.4648882,2254.058315,384.7384207,0.142247029,0.27906207
2065.913261,554.6254413,2254.356619,384.7934811,0.14217428,0.278821952
2065.954962,554.7860606,2254.654901,384.8485562,0.142101531,0.278581843
2065.996664,554.9467462,2254.953161,384.903646,0.142028782,0.278341743
2066.038365,555.1074979,2255.251399,384.9587504,0.141956033,0.278101654
2066.080067,555.2683159,2255.549614,385.0138696,0.141883284,0.277861575
2066.121768,555.4292002,2255.847808,385.0690034,0.141810535,0.277621506
2066.16347,555.5901508,2256.14598,385.124152,0.141737786,0.277381447
2066.205171,555.7511677,2256.44413,385.1793152,0.141665038,0.2771414
2066.246872,555.912251,2256.742258,385.2344931,0.141592289,0.276901363
2066.288574,556.0734007,2257.040364,385.2896857,0.14151954,0.276661338
2066.330275,556.2346167,2257.338449,385.3448931,0.141446791,0.276421325
2066.371977,556.3958992,2257.636511,385.4001151,0.141374042,0.276181323
2066.413678,556.5572482,2257.934552,385.4553518,0.141301293,0.275941333
2066.455379,556.7186636,2258.23257,385.5106033,0.141228544,0.275701356
2066.497081,556.8801456,2258.530567,385.5658694,0.141155795,0.275461391
2066.538782,557.041694,2258.828542,385.6211503,0.141083046,0.275221439
2066.580484,557.2033091,2259.126496,385.6764459,0.141010298,0.2749815
2066.622185,557.3649907,2259.424427,385.7317562,0.140937549,0.274741574
2066.663887,557.5267389,2259.722337,385.7870812,0.1408648,0.274501662
2066.705588,557.6885537,2260.020225,385.8424209,0.140792051,0.274261764
2066.747289,557.8504353,2260.318092,385.8977754,0.140719302,0.274021879
2066.788991,558.0123835,2260.615936,385.9531446,0.140646553,0.273782009
2066.830692,558.1743984,2260.913759,386.0085285,0.140573804,0.273542154
2066.872394,558.33648,2261.211561,386.0639272,0.140501055,0.273302313
2066.914095,558.4986284,2261.509341,386.1193406,0.140428306,0.273062487
2066.955796,558.6608436,2261.807099,386.1747687,0.140355558,0.272822677
2066.997498,558.8231257,2262.104835,386.2302116,0.140282809,0.272582882
2067.039199,558.9854745,2262.40255,386.2856692,0.14021006,0.272343103
2067.080901,559.1478902,2262.700244,386.3411415,0.140137311,0.27210334
2067.122602,559.3103728,2262.997915,386.3966286,0.140064562,0.271863593
2067.164304,559.4729223,2263.295566,386.4521304,0.139991813,0.271623863
2067.206005,559.6355388,2263.593195,386.507647,0.139919064,0.271384149
2067.247706,559.7982222,2263.890802,386.5631784,0.139846315,0.271144453
2067.289408,559.9609726,2264.188388,386.6187244,0.139773566,0.270904773
2067.331109,560.1237901,2264.485952,386.6742853,0.139700818,0.270665112
2067.372811,560.2866746,2264.783495,386.7298609,0.139628069,0.270425468
2067.414512,560.4496261,2265.081016,386.7854513,0.13955532,0.270185841
2067.456214,560.6126447,2265.378516,386.8410564,0.139482571,0.269946234
2067.497915,560.7757305,2265.675995,386.8966763,0.139409822,0.269706644
2067.539616,560.9388834,2265.973452,386.9523109,0.139337073,0.269467074
2067.581318,561.1021035,2266.270888,387.0079604,0.139264324,0.269227522
2067.623019,561.2653908,2266.568303,387.0636246,0.139191575,0.268987989
2067.664721,561.4287453,2266.865696,387.1193035,0.139118826,0.268748476
2067.706422,561.592167,2267.163068,387.1749973,0.139046078,0.268508983
2067.748123,561.7556561,2267.460419,387.2307058,0.138973329,0.26826951
2067.789825,561.9192124,2267.757748,387.2864291,0.13890058,0.268030057
2067.831526,562.082836,2268.055056,387.3421672,0.138827831,0.267790624
2067.873228,562.246527,2268.352343,387.3979201,0.138755082,0.267551212
2067.914929,562.4102854,2268.649608,387.4536878,0.138682333,0.267311821
2067.956631,562.5741112,2268.946853,387.5094702,0.138609584,0.267072451
2067.998332,562.7380044,2269.244076,387.5652675,0.138536835,0.266833103
2068.040033,562.9019651,2269.541278,387.6210795,0.138464086,0.266593776
2068.081735,563.0659933,2269.838459,387.6769064,0.138391337,0.266354471
2068.123436,563.2300889,2270.135619,387.732748,0.138318589,0.266115189
2068.165138,563.3942521,2270.432757,387.7886044,0.13824584,0.265875929
2068.206839,563.5584829,2270.729875,387.8444757,0.138173091,0.265636691
